Date,Time,VFAS(V),Curr(A),Fuel(%),Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-06-02,10:55:21.240,16.60,1.1,13,0.00,0.00,0.00,0.00,30001,4.15,68,4.9,-7,14,-1024,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:55:21.350,16.60,1.1,13,0.00,0.00,0.00,0.00,10001,4.15,67,4.9,-7,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:55:21.450,16.60,1.0,13,0.00,0.00,0.00,0.00,10001,4.15,67,4.9,-7,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:55:21.590,16.60,0.9,13,0.00,0.00,0.00,0.00,20001,4.15,67,4.9,6,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:55:21.690,16.60,0.9,13,0.00,0.00,0.00,0.00,30001,4.15,67,4.9,817,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:55:21.800,16.60,1.0,13,0.00,0.00,0.00,0.00,30001,4.15,68,4.9,1024,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:55:21.900,16.60,0.9,13,0.00,0.00,0.00,0.00,10001,4.15,68,4.9,1024,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:55:22.040,16.60,0.9,13,0.00,0.00,0.00,0.00,20001,4.15,68,4.9,1024,14,-1024,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.9
2018-06-02,10:55:22.140,16.60,0.9,13,0.00,0.00,0.00,0.00,20001,4.15,68,4.9,1024,14,-1024,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:22.250,16.60,0.9,13,0.00,0.00,0.00,0.00,30001,4.15,68,4.9,1024,14,-1024,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:22.350,16.60,0.9,13,0.00,0.00,0.00,0.00,10001,4.15,68,4.9,1024,14,-1024,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:22.490,16.60,0.9,13,0.00,0.00,0.00,0.00,20005,4.15,68,4.9,748,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:22.590,16.60,0.9,13,0.00,0.00,0.00,0.00,20005,4.15,68,4.9,6,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:22.700,16.60,1.0,13,0.00,0.00,0.00,0.00,30005,4.15,68,4.9,0,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:22.800,16.60,1.0,13,0.00,0.00,0.00,0.00,10005,4.15,68,4.9,-3,14,-1024,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:22.940,16.60,1.1,13,0.00,0.00,0.00,0.00,20005,4.15,68,4.9,-4,14,-1024,7,740,204,62,-843,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:23.040,16.60,1.2,13,0.00,0.00,0.00,0.00,20005,4.15,67,4.9,-6,14,-1024,7,740,204,62,-843,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:23.150,16.60,1.2,13,0.00,0.00,0.00,0.00,30005,4.15,67,4.9,-6,14,-1024,7,740,204,62,-843,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:23.250,16.60,1.2,13,0.00,0.00,0.00,0.00,30005,4.15,67,4.9,-6,14,-887,7,740,204,62,-843,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:23.390,16.60,1.2,13,0.00,0.00,0.00,0.00,10005,4.15,67,4.9,-7,14,-679,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:23.490,16.60,1.2,13,0.00,0.00,0.00,0.00,20005,4.15,69,4.9,-6,16,-830,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:23.600,16.60,2.3,14,0.00,0.00,0.00,0.00,30005,4.15,69,4.9,-6,16,-866,7,740,204,62,-843,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:23.700,16.60,3.0,14,0.00,0.00,0.00,0.00,30005,4.15,69,4.9,-4,14,-498,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:23.840,16.60,3.4,14,0.00,0.00,0.00,0.00,10005,4.15,69,4.9,-4,14,-615,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:23.940,16.60,3.4,14,0.00,0.00,0.00,0.00,20005,4.15,70,4.9,-6,14,-758,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:24.050,16.60,6.4,14,0.00,0.00,0.00,0.00,20005,4.15,70,4.9,-6,16,-823,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:24.150,16.50,5.9,15,0.00,0.00,0.00,0.00,30005,4.12,70,4.9,-6,14,-825,7,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:24.290,16.50,5.9,15,0.00,0.00,0.00,0.00,10005,4.12,70,4.9,-6,14,-823,7,740,204,62,-843,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:24.390,16.50,11.6,15,0.00,0.00,0.00,0.00,10005,4.12,69,4.9,-7,137,-820,7,740,204,62,-843,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:24.490,16.50,8.6,15,0.00,0.00,0.00,0.00,20005,4.12,69,4.9,-7,122,-819,7,740,204,62,-843,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:24.600,16.40,8.6,15,0.00,0.00,0.00,0.00,30005,4.10,69,4.9,-7,96,-817,7,740,204,62,-843,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:24.700,16.40,5.2,16,0.00,0.00,0.00,0.00,30005,4.10,69,4.9,-7,91,-816,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:24.840,16.40,4.7,16,0.00,0.00,0.00,0.00,10005,4.10,68,4.9,-7,151,-461,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:24.940,16.40,6.2,16,0.00,0.00,0.00,0.00,20005,4.10,68,4.9,-7,175,-401,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:25.050,16.40,6.2,16,0.00,0.00,0.00,0.00,20005,4.10,68,4.9,-9,116,-334,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:25.150,16.40,9.8,17,0.00,0.00,0.00,0.00,30005,4.10,68,4.9,-9,67,-333,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:25.290,16.30,12.7,18,0.00,0.00,0.00,0.00,10005,4.07,78,4.9,-75,166,-644,10,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:25.390,16.30,12.7,18,0.00,0.00,0.00,0.00,20005,4.07,78,4.9,-132,145,-412,12,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:25.500,16.30,9.9,18,0.00,0.00,0.00,0.00,20005,4.07,78,4.9,-150,104,-390,10,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:25.600,16.30,10.2,18,0.00,0.00,0.00,0.00,30005,4.07,78,4.9,-73,104,-693,10,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:25.740,16.30,10.2,18,0.00,0.00,0.00,0.00,10005,4.07,76,4.9,-72,96,-755,9,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:25.840,16.30,8.6,18,0.00,0.00,0.00,0.00,10005,4.07,76,4.9,-55,70,-790,9,740,204,62,-843,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:25.950,16.30,4.7,18,0.00,0.00,0.00,0.00,20005,4.07,76,4.9,-41,46,-790,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:26.050,16.30,4.7,18,0.00,0.00,0.00,0.00,30005,4.07,76,4.9,-43,22,-523,4,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:26.190,16.30,2.4,19,0.00,0.00,0.00,0.00,10005,4.07,68,4.9,-61,17,-515,-3,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:26.290,16.30,5.0,19,0.00,0.00,0.00,0.00,10005,4.07,68,4.9,-97,56,-560,-43,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:26.400,16.30,6.6,19,0.00,0.00,0.00,0.00,20005,4.07,68,4.9,-92,75,-563,-82,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:26.500,16.30,6.6,19,0.00,0.00,0.00,0.00,30005,4.07,68,4.9,-93,29,-420,-87,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:26.640,16.30,6.6,20,0.00,0.00,0.00,0.00,30005,4.07,69,4.9,-118,24,-457,-105,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:26.740,16.30,8.9,20,0.00,0.00,0.00,0.00,10005,4.07,69,4.9,-141,83,-581,-125,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:26.850,16.30,8.9,20,0.00,0.00,0.00,0.00,20005,4.07,69,4.9,-224,109,-630,-197,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:26.950,16.30,8.2,20,0.00,0.00,0.00,0.00,20005,4.07,69,4.9,-164,88,-288,-214,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:27.090,16.30,7.6,21,0.00,0.00,0.00,0.00,30005,4.07,64,4.9,-50,48,39,-192,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:27.190,16.30,7.6,21,0.00,0.00,0.00,0.00,10005,4.07,64,4.9,-16,88,-949,-188,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:27.300,16.30,19.4,23,0.00,0.00,0.00,0.00,10005,4.07,64,4.9,-55,145,-949,-147,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:27.400,16.20,19.2,23,0.00,0.00,0.00,0.00,20005,4.05,64,4.9,-9,162,215,-110,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:27.540,16.20,26.0,27,0.00,0.00,0.00,0.00,30005,4.05,58,4.9,-175,87,686,-101,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:27.640,16.20,26.0,27,0.00,0.00,0.00,0.00,30005,4.05,58,4.9,-63,103,-727,-94,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:27.750,16.00,66.3,30,0.00,0.00,0.00,0.00,10005,4.02,58,4.9,-340,80,-1024,-135,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:27.850,16.00,66.3,30,0.00,0.00,0.00,0.00,20005,3.97,58,4.9,-152,29,-1016,-195,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:27.990,15.90,55.6,30,0.00,0.00,0.00,0.00,30005,3.95,60,4.9,-170,4,748,-181,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:28.090,15.80,33.8,33,0.00,0.00,0.00,0.00,30005,3.95,60,4.9,-354,3,712,-183,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:28.200,15.60,65.1,38,0.00,0.00,0.00,0.00,10005,3.90,60,4.9,-201,8,-1024,-261,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:28.300,15.60,65.1,38,0.00,0.00,0.00,0.00,10005,3.90,60,4.9,-420,-52,-1024,-470,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,7.8
2018-06-02,10:55:28.440,15.40,62.8,38,0.00,0.00,0.00,0.00,20005,3.85,69,4.9,-286,-242,-970,-731,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:28.540,15.30,32.2,38,0.00,0.00,0.00,0.00,30005,3.85,69,4.9,-352,-262,-628,-640,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:28.650,15.30,32.2,38,0.00,0.00,0.00,0.00,10005,3.85,69,4.9,-406,-303,-344,-546,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:28.750,15.30,12.1,38,0.00,0.00,0.00,0.00,10005,3.85,66,4.9,-223,-322,-101,-487,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:28.890,15.30,12.7,40,0.00,0.00,0.00,0.00,20005,3.85,66,4.9,-93,-158,-566,-289,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:28.990,15.30,19.4,40,0.00,0.00,0.00,0.00,30005,3.85,66,4.9,-132,-138,-733,-200,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:29.100,15.30,19.4,40,0.00,0.00,0.00,0.00,10005,3.85,66,4.9,-266,-200,-53,9,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:29.200,15.30,13.6,41,0.00,0.00,0.00,0.00,10005,3.85,68,4.9,-252,-200,92,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:29.340,15.30,23.9,43,0.00,0.00,0.00,0.00,20005,3.85,68,4.9,-112,-87,-381,-49,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:29.440,15.30,23.9,43,0.00,0.00,0.00,0.00,30005,3.85,68,4.9,-66,-92,-563,-108,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:29.550,15.30,25.2,43,0.00,0.00,0.00,0.00,30005,3.85,68,4.9,-133,-112,-261,-215,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:29.650,15.30,25.2,43,0.00,0.00,0.00,0.00,10005,3.85,63,4.9,-174,-135,-227,-231,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:29.790,15.40,15.0,44,0.00,0.00,0.00,0.00,20005,3.85,63,4.9,-63,-94,-511,-146,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:29.890,15.40,15.0,44,0.00,0.00,0.00,0.00,20005,3.85,63,4.9,-7,-24,-631,-87,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:30.000,15.50,11.4,45,0.00,0.00,0.00,0.00,30005,3.87,63,4.9,-7,-3,-630,-27,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.8
2018-06-02,10:55:30.100,15.50,11.4,45,0.00,0.00,0.00,0.00,30005,3.87,50,4.9,-7,-16,-490,0,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:30.240,15.50,6.6,45,0.00,0.00,0.00,0.00,20005,3.90,50,4.9,-7,-38,-160,82,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:30.340,15.60,9.8,46,0.00,0.00,0.00,0.00,20005,3.90,50,4.9,-6,-40,-212,120,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:30.450,15.60,18.2,46,0.00,0.00,0.00,0.00,30005,3.90,50,4.9,-4,0,-415,62,740,204,62,-843,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:30.550,15.60,18.2,47,0.00,0.00,0.00,0.00,30005,3.90,60,4.9,-3,-1,-346,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:30.690,15.60,16.8,47,0.00,0.00,0.00,0.00,10005,3.90,60,4.9,-6,-7,-177,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:30.790,15.70,16.0,48,0.00,0.00,0.00,0.00,20005,3.92,60,4.9,-6,11,-344,7,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:30.900,15.70,16.0,48,0.00,0.00,0.00,0.00,30005,3.92,60,4.9,-93,11,-636,-68,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:31.000,15.70,15.8,48,0.00,0.00,0.00,0.00,30005,3.92,61,4.9,-218,-30,-474,-289,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:31.140,15.70,10.0,49,0.00,0.00,0.00,0.00,10005,3.92,61,4.9,-525,-231,-255,-623,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:31.240,15.70,10.0,49,0.00,0.00,0.00,0.00,20005,3.95,61,4.9,-589,-303,-231,-688,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:31.350,15.80,12.7,50,0.00,0.00,0.00,0.00,20005,3.95,61,4.9,-514,-308,-87,-671,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:31.450,15.80,17.9,50,0.00,0.00,0.00,0.00,30005,3.95,72,4.9,-451,-276,-87,-573,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:31.590,15.80,26.0,51,0.00,0.00,0.00,0.00,10005,3.95,72,4.9,-287,-72,-660,-327,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:31.690,15.80,26.0,52,0.00,0.00,0.00,0.00,20005,3.95,72,4.9,-255,0,-725,-287,740,204,62,-843,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:31.800,15.70,20.1,52,0.00,0.00,0.00,0.00,20005,3.92,72,4.9,-190,6,-723,-127,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:31.900,15.80,20.1,52,0.00,0.00,0.00,0.00,30005,3.95,68,4.9,-32,9,-723,-17,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:32.040,15.80,10.0,53,0.00,0.00,0.00,0.00,10005,3.95,68,4.9,-70,9,-373,6,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:32.140,15.80,5.8,53,0.00,0.00,0.00,0.00,10005,3.95,68,4.9,-117,9,-492,4,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:32.250,15.80,9.1,53,0.00,0.00,0.00,0.00,20005,3.95,68,4.9,-212,-72,-631,-262,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:32.350,15.80,9.1,54,0.00,0.00,0.00,0.00,30005,3.95,59,4.9,-232,-111,-635,-445,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:32.490,15.80,7.9,54,0.00,0.00,0.00,0.00,30005,3.95,59,4.9,-254,-152,-641,-407,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:32.590,15.90,5.4,54,0.00,0.00,0.00,0.00,10005,3.97,59,4.9,-229,-131,-587,-276,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:32.700,15.90,5.4,54,0.00,0.00,0.00,0.00,20005,3.97,71,4.9,-118,-33,-563,-17,740,204,62,-842,-936,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:32.800,15.90,4.5,54,0.00,0.00,0.00,0.00,20005,3.97,71,4.9,-15,-55,-565,6,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
2018-06-02,10:55:32.940,15.90,5.4,54,0.00,0.00,0.00,0.00,30005,3.97,71,4.9,-10,-52,-566,76,740,204,62,-842,-938,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,7.9
