Date,Time,VFAS(V),Curr(A),Fuel(%),Hdg(@),AccX(g),AccY(g),AccZ(g),Tmp1(@C),A4(V),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2018-05-26,10:04:40.090,16.60,1.1,85,0.00,0.00,0.00,0.00,20001,4.15,78,4.9,-9,14,-1024,9,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:40.190,16.60,1.1,85,0.00,0.00,0.00,0.00,30001,4.15,78,4.9,-9,14,-1024,9,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:40.290,16.60,0.9,85,0.00,0.00,0.00,0.00,30001,4.15,78,4.9,-9,12,-1024,7,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:40.390,16.60,0.9,85,0.00,0.00,0.00,0.00,10001,4.15,78,4.9,-9,14,-1024,7,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:40.490,16.60,0.9,85,0.00,0.00,0.00,0.00,10001,4.15,77,4.9,-9,14,-1024,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:40.590,16.60,0.9,85,0.00,0.00,0.00,0.00,20001,4.15,77,4.9,-9,12,-1024,7,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:40.690,16.60,0.9,85,0.00,0.00,0.00,0.00,30001,4.15,77,4.9,-9,14,-1024,7,-738,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:40.790,16.60,1.0,85,0.00,0.00,0.00,0.00,30001,4.15,77,4.9,-9,12,-1024,7,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:40.890,16.60,1.0,85,0.00,0.00,0.00,0.00,10001,4.15,77,4.9,-10,14,-1024,7,-738,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:40.990,16.50,1.0,85,0.00,0.00,0.00,0.00,30001,4.12,76,4.9,-9,14,-1024,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:41.240,16.50,1.0,85,0.00,0.00,0.00,0.00,30001,4.12,76,4.9,-9,14,-1024,9,-738,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:41.340,16.50,1.0,85,0.00,0.00,0.00,0.00,10001,4.12,76,4.9,170,12,-1024,9,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:41.440,16.50,1.0,85,0.00,0.00,0.00,0.00,10001,4.12,76,4.9,982,14,-1024,9,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:41.540,16.50,1.0,85,0.00,0.00,0.00,0.00,20001,4.12,76,4.9,1024,12,-1024,9,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:41.640,16.50,1.0,85,0.00,0.00,0.00,0.00,30001,4.12,76,4.9,1024,14,-1024,9,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:41.740,16.60,1.1,85,0.00,0.00,0.00,0.00,30001,4.12,76,4.9,1024,14,-1024,7,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:41.840,16.60,1.1,85,0.00,0.00,0.00,0.00,10001,4.15,76,4.9,1024,14,-1024,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:41.940,16.60,1.0,85,0.00,0.00,0.00,0.00,20001,4.15,76,4.9,1024,14,-1024,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:42.040,16.60,1.0,85,0.00,0.00,0.00,0.00,20001,4.15,76,4.9,1024,14,-1024,7,-738,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:42.140,16.60,1.0,85,0.00,0.00,0.00,0.00,30001,4.15,76,4.9,1024,14,-1024,7,-739,204,-14,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:42.240,16.60,0.9,85,0.00,0.00,0.00,0.00,30001,4.15,76,4.9,291,14,-1024,7,-738,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:42.340,16.60,1.4,85,0.00,0.00,0.00,0.00,10005,4.15,76,4.9,-3,14,-1024,9,-739,204,-14,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:42.440,16.60,1.4,86,0.00,0.00,0.00,0.00,20005,4.15,76,4.9,-4,14,-1024,9,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:42.540,16.60,1.7,86,0.00,0.00,0.00,0.00,20005,4.15,76,4.9,-4,14,-1024,9,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:42.640,16.60,1.7,86,0.00,0.00,0.00,0.00,30005,4.15,76,4.9,-4,12,-1024,9,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:42.740,16.60,1.8,86,0.00,0.00,0.00,0.00,30005,4.15,76,4.9,-6,12,-1024,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004220,8.3
2018-05-26,10:04:42.840,16.60,1.7,86,0.00,0.00,0.00,0.00,10005,4.15,76,4.9,-6,14,-950,9,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:42.940,16.60,1.7,86,0.00,0.00,0.00,0.00,20005,4.15,76,4.9,-7,79,-831,9,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.040,16.60,1.4,86,0.00,0.00,0.00,0.00,20005,4.15,76,4.9,-7,58,-833,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.140,16.60,1.4,86,0.00,0.00,0.00,0.00,30005,4.15,76,4.9,-7,16,-833,7,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.240,16.60,1.6,86,0.00,0.00,0.00,0.00,30005,4.15,76,4.9,-6,16,-833,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.340,16.60,1.5,86,0.00,0.00,0.00,0.00,10005,4.15,76,4.9,-7,16,-625,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.440,16.60,1.5,86,0.00,0.00,0.00,0.00,20005,4.15,76,4.9,-6,14,-527,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.540,16.60,2.4,86,0.00,0.00,0.00,0.00,20005,4.15,76,4.9,-7,14,-527,7,-739,204,-14,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.640,16.50,4.6,86,0.00,0.00,0.00,0.00,30005,4.12,76,4.9,-7,14,-508,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.740,16.50,4.6,87,0.00,0.00,0.00,0.00,10005,4.12,76,4.9,-6,14,-504,7,-739,204,-14,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.840,16.50,5.7,87,0.00,0.00,0.00,0.00,10005,4.12,76,4.9,-7,33,-504,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:43.940,16.50,5.7,87,0.00,0.00,0.00,0.00,20005,4.12,76,4.9,-7,69,-504,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.040,16.50,6.2,87,0.00,0.00,0.00,0.00,20005,4.12,75,4.9,-7,106,-506,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.140,16.50,6.5,87,0.00,0.00,0.00,0.00,30005,4.12,75,4.9,-7,151,-508,7,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.240,16.50,6.5,87,0.00,0.00,0.00,0.00,10005,4.12,75,4.9,-7,130,-506,9,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.340,16.50,6.6,88,0.00,0.00,0.00,0.00,10005,4.12,75,4.9,-9,87,-536,12,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.440,16.50,6.6,88,0.00,0.00,0.00,0.00,20005,4.10,78,4.9,-9,37,-466,10,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.540,16.40,6.5,88,0.00,0.00,0.00,0.00,20005,4.10,78,4.9,-73,17,-425,9,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.640,16.40,6.5,88,0.00,0.00,0.00,0.00,30005,4.10,78,4.9,-9,17,-496,-10,-739,204,-14,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.740,16.40,6.5,88,0.00,0.00,0.00,0.00,10005,4.10,78,4.9,-7,61,-503,-4,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.840,16.40,6.4,89,0.00,0.00,0.00,0.00,10005,4.10,78,4.9,-6,66,-506,1,-738,204,-14,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:44.940,16.40,6.4,89,0.00,0.00,0.00,0.00,20005,4.10,79,4.9,-7,85,-535,4,-739,204,-14,0,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.040,16.40,6.3,89,0.00,0.00,0.00,0.00,30005,4.10,79,4.9,-6,64,-515,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.140,16.40,6.2,89,0.00,0.00,0.00,0.00,30005,4.10,79,4.9,-7,82,-515,25,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.240,16.40,6.2,89,0.00,0.00,0.00,0.00,10005,4.10,79,4.9,-7,87,-514,21,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.340,16.40,5.8,89,0.00,0.00,0.00,0.00,10005,4.10,78,4.9,-7,64,-514,25,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.440,16.40,5.8,90,0.00,0.00,0.00,0.00,20005,4.10,78,4.9,-53,43,-419,22,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.540,16.40,5.8,90,0.00,0.00,0.00,0.00,30005,4.10,78,4.9,-52,62,-449,21,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.640,16.40,7.2,90,0.00,0.00,0.00,0.00,30005,4.10,78,4.9,-13,83,-533,27,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.740,16.40,7.2,90,0.00,0.00,0.00,0.00,10005,4.10,78,4.9,-10,25,-458,61,-738,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.840,16.40,7.3,90,0.00,0.00,0.00,0.00,10005,4.10,76,4.9,-9,20,-457,61,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:45.940,16.40,6.9,91,0.00,0.00,0.00,0.00,20005,4.10,76,4.9,-7,19,-457,42,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.040,16.40,6.9,91,0.00,0.00,0.00,0.00,30005,4.10,76,4.9,-6,17,-457,21,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.140,16.40,7.1,91,0.00,0.00,0.00,0.00,30005,4.10,76,4.9,-6,16,-458,6,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.240,16.40,7.1,91,0.00,0.00,0.00,0.00,10005,4.10,74,4.9,-4,19,-487,6,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.340,16.40,7.2,91,0.00,0.00,0.00,0.00,20005,4.10,74,4.9,-1,24,-488,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.440,16.30,7.0,92,0.00,0.00,0.00,0.00,20005,4.07,74,4.9,-1,19,-488,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.540,16.30,7.0,92,0.00,0.00,0.00,0.00,30005,4.07,74,4.9,4,17,-488,7,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.640,16.30,6.9,92,0.00,0.00,0.00,0.00,30005,4.07,72,4.9,1,17,-490,-13,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.740,16.30,6.8,92,0.00,0.00,0.00,0.00,10005,4.07,72,4.9,-3,16,-536,-108,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.840,16.30,6.8,92,0.00,0.00,0.00,0.00,20005,4.07,72,4.9,-135,20,-550,-111,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:46.940,16.30,6.1,92,0.00,0.00,0.00,0.00,20005,4.07,72,4.9,-226,24,-490,-149,-739,204,-13,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:47.040,16.30,6.1,92,0.00,0.00,0.00,0.00,30005,4.07,72,4.9,-284,20,-488,-170,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:47.140,16.30,5.5,93,0.00,0.00,0.00,0.00,30005,4.07,64,4.9,-400,17,-488,-211,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:47.240,16.30,6.0,93,0.00,0.00,0.00,0.00,10005,4.07,64,4.9,-334,16,-488,-251,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:47.340,16.30,6.0,93,0.00,0.00,0.00,0.00,20005,4.07,64,4.9,-351,12,-465,-287,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:47.440,16.30,6.8,93,0.00,0.00,0.00,0.00,20005,4.07,64,4.9,-352,-7,-463,-313,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:47.540,16.30,6.8,93,0.00,0.00,0.00,0.00,30005,4.07,72,4.9,-334,-24,-420,-313,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:47.640,16.30,7.2,94,0.00,0.00,0.00,0.00,10005,4.07,72,4.9,-380,-63,-420,-335,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
2018-05-26,10:04:47.740,16.30,7.5,94,0.00,0.00,0.00,0.00,10005,4.07,72,4.9,-338,-83,-420,-355,-739,204,-14,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000004230,8.3
